code,name,description,category,url,status
47065,Commission océanographique intergouvernementale,,47000,,active
47066,Organisation internationale des migrations,,41000,,active
47067,Groupe d’experts intergouvernemental sur l’évolution du climat,,47000,,active
47068,Commission Asie-Pacifique des pêches,,47000,,withdrawn
47069,Bioversity International,,51000,,active
47070,Institut international de recherche sur le riz,,51000,,active
47071,Association internationale d’essais de semences,,51000,,active
47073,Organisation Internationale des Bois Tropicaux,,47000,,active
47074,Institut international de vaccins,,47000,,withdrawn
47075,Institut international de gestion des ressources en eau,,51000,,active
47076,Centre d’études sur la justice dans les Amériques,,47000,,active
47077,Commission du Mékong,,47000,,active
47078,Fonds multilatéral pour l’application du Protocole de Montréal,,47000,,withdrawn
47079,Organisation des États américains,,47000,,active
47080,Organisation de Coopération et de développement économiques (contributions aux fonds spéciaux pour les activités de coopération technique uniquement),,47000,,active
47081,OCDE Centre de développement,,47000,,active
47082,Organisation des États des Caraïbes orientales,,47000,,active
47083,Organisation panaméricaine de la santé,,47000,,active
47084,Institut panaméricain de géographie et d’histoire,,47000,,active
47085,Pan-American Railway Congress Association,,47000,,withdrawn
47086,Private Infrastructure Development Group,,47000,,active
47087,Secrétariat du Forum des Iles du Pacifique,,47000,,active
47088,Relief Net,,47000,,withdrawn
47089,Communauté pour le développement de l’Afrique australe,,47000,,active
47090,Southern African Transport and Communications Commission,,47000,,withdrawn
47091,(Colombo Plan) Special Commonwealth African Assistance Programme,,47000,,withdrawn
47092,Centre de développement des pêches de l’Asie du Sud-Est,,47000,,active
47093,Organisation des Ministres de l’éducation de l’Asie du Sud-Est,,47000,,active
47094,South Pacific Applied Geoscience Commission,,47000,,withdrawn
47095,Conseil d’évaluation du Pacifique Sud pour l'éducation,,47000,,active
47096,Secrétariat Général de la Communauté du Pacifique,,47000,,withdrawn
47097,Programme régional océanien de l’environnement,,47000,,withdrawn
47098,Organisation des peuples et des nations non représentés,,47000,,active
47099,Université du Pacifique Sud,,51000,,active
47100,Union monétaire ouest-africaine,,47000,,active
47101,Centre du riz pour l’Afrique,,51000,,active
47102,"Organisation mondiale des douanes, programme de bourses",,47000,,withdrawn
47103,Université maritime mondiale,,51000,,active
47104,Centre international pour l’aménagement des ressources bioaquatiques,,51000,,active
47105,Fonds commun pour les produits de base,,47000,,active
47106,Centre de contrôle démocratique des forces armées - Genève,,47000,,active
47107,Facilité internationale de financement pour la vaccination,,47000,,active
47108,Multi-Country Demobilisation and Reintegration Program,,47000,,withdrawn
47109,Fonds de soutien de la coopération économique Asie-Pacifique (hors lutte contre le terrorisme),,47000,,active
47110,Organisation de coopération économique de la mer Noire,,47000,,active
47111,Fonds pour l’adaptation,,47000,,active
47112,Initiative de l’Europe centrale - Fonds Spécial pour la protection climatique et environnementale,,47000,,active
47113,Communauté économique et monétaire de l’Afrique Centrale,,47000,,active
47116,Cadre intégré pour l'assistance technique liée au commerce en faveur des pays les moins avancés,,47000,,active
47117,Nouveau Partenariat pour le développement de l’Afrique,,47000,,active
47118,Conseil Régional de Formation des Institutions Supérieures de Contrôle des Finances Publiques d’Afrique Francophone Subsaharienne,,47000,,active
47119,Observatoire du Sahara et du Sahel,,47000,,active
47120,Association de l'Asie du Sud pour la coopération régionale,,47000,,active
47121,Cités et gouvernements locaux unis d’Afrique,,47000,,active
47122,Alliance mondiale pour la vaccination et l’immunisation,,47000,,active
47123,Centre International de Déminage Humanitaire Genève,,47000,,active
47127,Organisation latino-américaine de l'énergie,,47000,,active
47128,Nordic Development Fund,,47000,,active
47129,FEM Fonds pour les pays les moins avancés,,47000,,active
47130,FEM Fonds spécial pour les changements climatiques,,47000,,active
47131,Organisation pour la sécurité et la oopération en Europe,,47000,,active
47132,Secrétariat du Commonwealth (seulement les contributions éligibles à l'APD),,47000,,active
47134,Fonds pour les technologies propres,,47000,,active
47135,Fonds stratégique pour le climat,,47000,,active
47136,Institut mondial de la croissance verte,,47000,,active
47137,Mutuelle panafricaine de gestion des risques,,47000,,active
47138,Conseil de l’Europe,,47000,,active
47139,Organisation Mondiale des Douanes Fonds de coopération douanière,,47000,,active
47140,"Organisation des états ibéro-américains pour l'éducation, la science et la culture (OEI)",,47000,,active
47141,Forum sur l’Administration Fiscale Africaine,,47000,,active
47142,Le Fonds OPEP pour le développement international,,47000,,active
47143,Fonds mondial pour l’engagement de la communauté et la résilience,,47000,,active
47144,Agence internationale pour les energies renouvelables,,47000,,active
47145,,,47000,,active
47146,,,47000,,active
47147,Facilité internationale de financement pour l'éducation,,47000,,active
47148,Organisation mondiale de la santé animale,,47000,,active
47400,,,47000,,active
47501,Partenariat Mondial pour l'Education,,47000,,active
47502,,,47000,,active
47503,,,47000,,active
47504,,,47000,,active
50000,Autres,,,,withdrawn
51000,"Université, collège ou autre établissement d'enseignement, institut de recherche ou de réflexion",,,,active
51001,Institut International de Recherche sur les Politiques Alimentaires,,51000,,active
52000,Autre,,,,withdrawn
60000,Institutions du secteur privé,,,,active
61000,Secteur privé du pays donneur,,,,active
61001,Banques (institutions de dépôts),,61000,,active
61002,Exportateur privé dans le pays donneur,,61000,,withdrawn
61003,Fonds d’investissements et autres organismes de placement collectifs,,61000,,active
61004,"Sociétés holding, fonds fiduciaires et structures de titrisation",,61000,,active
61005,Sociétés d’assurance,,61000,,active
61006,Fonds de pension,,61000,,active
61007,Autres sociétés financières,,61000,,active
61008,Exportateurs,,61000,,active
